transaction_id,customer_id,product_id,transaction_date,amount,status
4955,C0017,P0481,2026-09-01,78.78,COMPLETED
4956,C0128,P0159,2026-09-03,2095.71,COMPLETED
4957,C0952,P0301,2026-09-02,691.59,CANCELLED
4958,C0879,P0104,2026-09-03,2859.04,COMPLETED
4959,C0162,P0258,2026-09-04,1668.61,COMPLETED
4960,C0452,P0367,2026-09-02,2692.47,COMPLETED
4961,C0468,P0351,2026-09-03,1702.32,REFUNDED
4962,C0001,P0235,2026-09-03,593.79,COMPLETED
4963,C0982,P0142,2026-09-04,4101.2,COMPLETED
4964,C0439,P0104,2026-09-01,318.47,REFUNDED
4965,C0208,P0004,2026-09-05,2137.42,CANCELLED
4966,C0706,P0074,2026-09-03,675.55,CANCELLED
4967,C0932,P0229,2026-09-01,2264.18,CANCELLED
4968,C0136,P0033,2026-09-04,2118.56,REFUNDED
4969,C0904,P0423,2026-09-03,2486.34,REFUNDED
4970,C0666,P0205,2026-09-03,3006.52,COMPLETED
4971,C0310,P0310,2026-09-04,1195.5,COMPLETED
4972,C0163,P0414,2026-09-01,1631.9,CANCELLED
4973,C0896,P0127,2026-09-01,157.84,CANCELLED
4974,C0956,P0270,2026-09-03,2232.21,COMPLETED
4975,C0898,P0169,2026-09-03,3899.25,REFUNDED
4976,C0281,P0467,2026-09-02,1324.13,COMPLETED
4977,C0096,P0292,2026-09-01,4392.81,REFUNDED
4978,C0671,P0451,2026-09-02,4339.04,CANCELLED
4979,C0370,P0252,2026-09-05,411.1,REFUNDED
4980,C0257,P0236,2026-09-05,2898.86,REFUNDED
4981,C0085,P0237,2026-09-05,1540.75,COMPLETED
4982,C0381,P0295,2026-09-01,4349.95,COMPLETED
4983,C0681,P0021,2026-09-03,3300.88,CANCELLED
4984,C0926,P0378,2026-09-01,4510.12,COMPLETED
4985,C0665,P0047,2026-09-01,970.93,REFUNDED
4986,C0170,P0148,2026-09-03,3947.74,COMPLETED
4987,C0054,P0331,2026-09-03,1498.9,COMPLETED
4988,C0406,P0452,2026-09-03,2492.47,REFUNDED
4989,C0641,P0471,2026-09-01,2773.01,COMPLETED
4990,C0313,P0234,2026-09-02,4292.3,COMPLETED
4991,C0744,P0178,2026-09-05,4677.84,REFUNDED
4992,C0717,P0359,2026-09-02,3511.21,CANCELLED
4993,C0774,P0432,2026-09-05,3663.11,REFUNDED
4994,C0240,P0365,2026-09-01,80.95,COMPLETED
4995,C0440,P0406,2026-09-02,4558.0,COMPLETED
4996,C0672,P0153,2026-09-01,4863.71,CANCELLED
4997,C0094,P0201,2026-09-03,3629.05,REFUNDED
4998,C0721,P0314,2026-09-03,2345.02,CANCELLED
4999,C0098,P0422,2026-09-05,4392.24,REFUNDED
5000,C0002,P0415,2026-09-05,1899.22,COMPLETED
5001,C0219,P0436,2026-09-01,4326.89,REFUNDED
5002,C0489,P0090,2026-09-05,1491.97,REFUNDED
5003,C0080,P0213,2026-09-05,3294.42,REFUNDED
5004,C0136,P0128,2026-09-05,2321.83,CANCELLED
5005,C0608,P0092,2026-09-03,1057.88,CANCELLED
5006,C0232,P0461,2026-09-05,3266.16,COMPLETED
5007,C0532,P0317,2026-09-03,2672.01,COMPLETED
5008,C0697,P0376,2026-09-01,513.36,CANCELLED
5009,C0456,P0222,2026-09-04,2291.28,CANCELLED
5010,C0010,P0235,2026-09-01,3419.14,COMPLETED
5011,C0009,P0197,2026-09-03,4736.83,CANCELLED
5012,C0713,P0467,2026-09-04,4925.97,REFUNDED
5013,C0352,P0338,2026-09-01,762.89,COMPLETED
5014,C0837,P0094,2026-09-03,1252.93,COMPLETED
5015,C0124,P0358,2026-09-03,2251.3,COMPLETED
5016,C0881,P0292,2026-09-01,3669.13,REFUNDED
5017,C0433,P0049,2026-09-02,822.5,REFUNDED
5018,C0711,P0202,2026-09-01,327.7,CANCELLED
5019,C0136,P0358,2026-09-01,2858.56,REFUNDED
5020,C0490,P0485,2026-09-05,3530.64,CANCELLED
5021,C0073,P0023,2026-09-01,1617.45,CANCELLED
5022,C0235,P0123,2026-09-01,3602.95,CANCELLED
5023,C0393,P0454,2026-09-04,2003.8,REFUNDED
5024,C0092,P0446,2026-09-01,2031.0,COMPLETED
5025,C0749,P0081,2026-09-04,3662.73,COMPLETED
5026,C0826,P0141,2026-09-03,108.17,COMPLETED
5027,C0105,P0452,2026-09-04,1025.8,REFUNDED
5028,C0106,P0322,2026-09-05,3169.19,COMPLETED
5029,C0321,P0276,2026-09-01,3370.97,CANCELLED
5030,C0377,P0150,2026-09-03,4251.08,REFUNDED
5031,C0903,P0342,2026-09-02,3929.93,REFUNDED
5032,C0307,P0470,2026-09-05,4049.66,REFUNDED
5033,C0141,P0035,2026-09-05,2160.38,COMPLETED
5034,C0392,P0358,2026-09-02,71.5,CANCELLED
5035,C0793,P0372,2026-09-01,383.45,REFUNDED
5036,C0833,P0370,2026-09-03,734.68,CANCELLED
5037,C0772,P0462,2026-09-02,3979.19,COMPLETED
5038,C0896,P0112,2026-09-02,800.17,CANCELLED
5039,C0137,P0466,2026-09-05,4117.44,COMPLETED
5040,C0657,P0253,2026-09-01,4213.01,REFUNDED
5041,C0694,P0211,2026-09-01,4462.14,COMPLETED
5042,C0147,P0391,2026-09-04,3614.21,COMPLETED
5043,C0071,P0284,2026-09-02,2614.06,COMPLETED
5044,C0544,P0063,2026-09-02,2541.73,REFUNDED
5045,C0577,P0189,2026-09-02,1378.69,COMPLETED
5046,C0009,P0040,2026-09-05,1969.11,COMPLETED
5047,C0625,P0387,2026-09-02,1302.98,CANCELLED
5048,C0666,P0054,2026-09-04,4825.21,REFUNDED
5049,C0169,P0259,2026-09-01,2738.53,CANCELLED
5050,C0451,P0393,2026-09-05,1062.73,REFUNDED
5051,C0360,P0400,2026-09-03,3776.05,CANCELLED
5052,C0740,P0167,2026-09-05,2143.16,CANCELLED
5053,C0219,P0210,2026-09-02,2284.23,COMPLETED
5054,C0644,P0231,2026-09-04,2902.47,COMPLETED
5055,C0767,P0085,2026-09-05,163.56,REFUNDED
5056,C0156,P0130,2026-09-02,3960.42,REFUNDED
5057,C0942,P0107,2026-09-01,873.61,CANCELLED
5058,C0422,P0260,2026-09-04,4887.7,REFUNDED
5059,C0631,P0023,2026-09-02,2724.27,REFUNDED
5060,C0704,P0237,2026-09-05,2057.08,CANCELLED
5061,C0454,P0014,2026-09-04,3632.72,CANCELLED
5062,C0881,P0038,2026-09-02,3208.78,REFUNDED
5063,C0223,P0328,2026-09-05,3501.69,REFUNDED
5064,C0089,P0356,2026-09-03,1936.89,COMPLETED
5065,C0919,P0346,2026-09-03,4266.52,CANCELLED
5066,C0103,P0384,2026-09-02,3218.57,CANCELLED
5067,C0144,P0237,2026-09-04,1303.31,CANCELLED
5068,C0771,P0196,2026-09-05,4590.9,REFUNDED
5069,C0127,P0176,2026-09-04,4458.73,REFUNDED
5070,C0604,P0382,2026-09-05,4389.71,CANCELLED
5071,C0748,P0205,2026-09-03,3017.0,REFUNDED
5072,C0394,P0439,2026-09-03,168.93,CANCELLED
5073,C0360,P0100,2026-09-02,4927.59,REFUNDED
5074,C0987,P0204,2026-09-05,4590.27,COMPLETED
5075,C0440,P0020,2026-09-01,1435.66,CANCELLED
5076,C0323,P0006,2026-09-04,3590.2,CANCELLED
5077,C0811,P0129,2026-09-03,307.39,COMPLETED
5078,C0144,P0059,2026-09-05,4342.08,COMPLETED
5079,C0254,P0364,2026-09-04,770.58,COMPLETED
5080,C0284,P0470,2026-09-01,3127.08,REFUNDED
5081,C0661,P0070,2026-09-01,3829.81,CANCELLED
5082,C0087,P0168,2026-09-04,513.23,COMPLETED
5083,C0255,P0344,2026-09-05,2841.43,CANCELLED
5084,C0567,P0384,2026-09-02,1114.99,REFUNDED
5085,C0616,P0238,2026-09-03,297.1,CANCELLED
5086,C0615,P0249,2026-09-02,3282.77,COMPLETED
5087,C0739,P0237,2026-09-05,4455.49,CANCELLED
5088,C0623,P0035,2026-09-02,54.53,COMPLETED
5089,C0292,P0043,2026-09-05,585.99,REFUNDED
5090,C0798,P0281,2026-09-01,1692.42,REFUNDED
5091,C0964,P0337,2026-09-02,1987.95,COMPLETED
5092,C0708,P0125,2026-09-02,2402.21,COMPLETED
5093,C0028,P0366,2026-09-01,3946.06,REFUNDED
5094,C0869,P0487,2026-09-02,2676.45,CANCELLED
5095,C0868,P0225,2026-09-02,3470.07,CANCELLED
5096,C0675,P0072,2026-09-01,3556.98,CANCELLED
5097,C0897,P0242,2026-09-01,347.07,COMPLETED
5098,C0309,P0421,2026-09-04,4394.99,REFUNDED
5099,C0211,P0143,2026-09-02,1122.85,COMPLETED
5100,C0531,P0431,2026-09-02,2643.42,CANCELLED
5101,C0622,P0083,2026-09-03,2572.38,COMPLETED
5102,C0522,P0088,2026-09-01,3212.67,COMPLETED
5103,C0194,P0430,2026-09-05,3654.85,REFUNDED
5104,C0766,P0010,2026-09-01,226.83,CANCELLED
5105,C0402,P0311,2026-09-02,1313.64,REFUNDED
5106,C0303,P0052,2026-09-01,387.28,COMPLETED
5107,C0662,P0091,2026-09-01,1445.14,REFUNDED
5108,C0056,P0151,2026-09-04,1396.1,COMPLETED
5109,C0803,P0064,2026-09-01,366.18,CANCELLED
5110,C0920,P0274,2026-09-03,2058.05,REFUNDED
5111,C0813,P0380,2026-09-02,4473.44,REFUNDED
5112,C0978,P0201,2026-09-04,1732.66,CANCELLED
5113,C0246,P0087,2026-09-02,3451.16,CANCELLED
5114,C0507,P0040,2026-09-02,4176.51,REFUNDED
5115,C0396,P0344,2026-09-01,995.11,CANCELLED
5116,C0116,P0391,2026-09-03,3189.81,CANCELLED
5117,C0247,P0006,2026-09-03,559.99,COMPLETED
5118,C0512,P0347,2026-09-04,2599.51,REFUNDED
5119,C0654,P0140,2026-09-04,1125.35,CANCELLED
5120,C0609,P0079,2026-09-05,1585.96,COMPLETED
5121,C0073,P0226,2026-09-03,1632.61,COMPLETED
5122,C0541,P0184,2026-09-04,2553.14,REFUNDED
5123,C0911,P0092,2026-09-02,1025.57,COMPLETED
5124,C0013,P0111,2026-09-02,3141.1,CANCELLED
5125,C0370,P0366,2026-09-02,109.51,REFUNDED
5126,C0957,P0018,2026-09-04,4614.76,CANCELLED
5127,C0325,P0458,2026-09-03,2605.78,CANCELLED
5128,C0136,P0346,2026-09-02,1622.92,COMPLETED
5129,C0397,P0273,2026-09-02,1445.07,REFUNDED
5130,C0882,P0111,2026-09-04,594.45,REFUNDED
5131,C0860,P0227,2026-09-04,4211.93,CANCELLED
5132,C0583,P0357,2026-09-03,2281.47,CANCELLED
5133,C0431,P0025,2026-09-04,1348.21,COMPLETED
5134,C0375,P0429,2026-09-01,501.49,CANCELLED
5135,C0560,P0326,2026-09-03,4639.35,REFUNDED
5136,C0700,P0416,2026-09-01,234.15,CANCELLED
5137,C0177,P0268,2026-09-04,4448.46,COMPLETED
5138,C0782,P0329,2026-09-04,3962.03,REFUNDED
5139,C0483,P0340,2026-09-02,3302.44,REFUNDED
5140,C0978,P0367,2026-09-01,2053.75,CANCELLED
5141,C0789,P0338,2026-09-01,3051.23,CANCELLED
5142,C0075,P0460,2026-09-04,3484.88,COMPLETED
5143,C0018,P0053,2026-09-05,3246.9,COMPLETED
5144,C0602,P0200,2026-09-03,1060.82,REFUNDED
5145,C0070,P0354,2026-09-02,3523.55,COMPLETED
5146,C0015,P0158,2026-09-04,2207.86,COMPLETED
5147,C0269,P0228,2026-09-01,578.18,CANCELLED
5148,C0221,P0027,2026-09-03,2603.99,COMPLETED
5149,C0041,P0307,2026-09-02,1976.85,CANCELLED
5150,C0945,P0003,2026-09-03,4905.72,REFUNDED
5151,C0062,P0025,2026-09-03,2610.93,REFUNDED
5152,C0972,P0396,2026-09-02,2140.86,CANCELLED
5153,C0809,P0194,2026-09-04,471.68,CANCELLED
5154,C0408,P0393,2026-09-01,2877.87,REFUNDED
5155,C0519,P0104,2026-09-04,4141.68,COMPLETED
5156,C0294,P0476,2026-09-05,1957.63,CANCELLED
5157,C0644,P0128,2026-09-01,1813.43,CANCELLED
5158,C0730,P0192,2026-09-05,3692.42,REFUNDED
5159,C0514,P0466,2026-09-04,2630.52,COMPLETED
5160,C0786,P0123,2026-09-03,3336.78,COMPLETED
5161,C0426,P0103,2026-09-03,841.17,COMPLETED
5162,C0434,P0047,2026-09-02,375.08,COMPLETED
5163,C0719,P0009,2026-09-04,4355.44,REFUNDED
5164,C0412,P0216,2026-09-02,3611.11,COMPLETED
5165,C0085,P0015,2026-09-03,4330.95,REFUNDED
5166,C0656,P0008,2026-09-04,1697.56,REFUNDED
5167,C0550,P0173,2026-09-04,4896.25,REFUNDED
5168,C0551,P0421,2026-09-03,1076.53,REFUNDED
5169,C0631,P0099,2026-09-02,988.48,CANCELLED
5170,C0157,P0349,2026-09-04,1814.86,REFUNDED
5171,C0285,P0343,2026-09-02,2718.64,REFUNDED
5172,C0086,P0033,2026-09-04,2960.91,REFUNDED
5173,C0318,P0113,2026-09-02,2138.81,COMPLETED
5174,C0081,P0491,2026-09-01,2226.67,COMPLETED
5175,C0524,P0452,2026-09-02,792.26,COMPLETED
5176,C0944,P0050,2026-09-04,1879.61,REFUNDED
5177,C0209,P0409,2026-09-04,1855.49,REFUNDED
5178,C0998,P0428,2026-09-02,1235.11,COMPLETED
5179,C0828,P0426,2026-09-05,1274.95,CANCELLED
5180,C0160,P0341,2026-09-05,3297.86,CANCELLED
5181,C0550,P0086,2026-09-02,3863.8,CANCELLED
5182,C0335,P0371,2026-09-01,2570.44,COMPLETED
5183,C0401,P0086,2026-09-03,1447.33,REFUNDED
5184,C0601,P0023,2026-09-03,1970.09,CANCELLED
5185,C0650,P0213,2026-09-05,3314.32,REFUNDED
5186,C0782,P0263,2026-09-03,516.61,REFUNDED
5187,C0855,P0056,2026-09-01,4531.84,COMPLETED
5188,C0666,P0418,2026-09-03,3516.98,COMPLETED
5189,C0698,P0168,2026-09-05,1709.0,COMPLETED
5190,C0659,P0166,2026-09-03,264.41,CANCELLED
5191,C0068,P0288,2026-09-04,3422.53,REFUNDED
5192,C0318,P0321,2026-09-01,2720.16,CANCELLED
5193,C0716,P0098,2026-09-01,1375.04,COMPLETED
5194,C0448,P0320,2026-09-05,2155.35,COMPLETED
5195,C0748,P0107,2026-09-01,2762.86,CANCELLED
5196,C0977,P0479,2026-09-02,3043.52,CANCELLED
5197,C0867,P0278,2026-09-03,1079.69,CANCELLED
5198,C0245,P0203,2026-09-03,4083.2,CANCELLED
5199,C0060,P0481,2026-09-02,3893.02,COMPLETED
5200,C0251,P0220,2026-09-05,81.98,REFUNDED
5201,C0089,P0062,2026-09-05,3954.03,COMPLETED
5202,C0947,P0119,2026-09-05,1737.81,CANCELLED
5203,C0445,P0110,2026-09-05,830.07,CANCELLED
5204,C0119,P0055,2026-09-02,4137.37,REFUNDED
5205,C0465,P0183,2026-09-04,934.91,COMPLETED
5206,C0627,P0166,2026-09-05,3782.05,CANCELLED
5207,C0624,P0089,2026-09-01,2178.49,COMPLETED
5208,C0057,P0008,2026-09-02,2822.87,CANCELLED
5209,C0317,P0206,2026-09-01,3254.38,CANCELLED
5210,C0683,P0335,2026-09-03,1312.48,CANCELLED
5211,C0760,P0162,2026-09-05,394.68,CANCELLED
5212,C0674,P0007,2026-09-04,1886.33,CANCELLED
5213,C0759,P0200,2026-09-05,3706.33,COMPLETED
5214,C0180,P0109,2026-09-03,353.09,COMPLETED
5215,C0123,P0235,2026-09-01,1633.68,COMPLETED
5216,C0013,P0113,2026-09-04,4380.2,COMPLETED
5217,C0725,P0034,2026-09-02,1884.55,COMPLETED
5218,C0141,P0337,2026-09-02,1534.13,CANCELLED
5219,C0719,P0418,2026-09-01,577.15,REFUNDED
5220,C0012,P0143,2026-09-03,1230.84,CANCELLED
5221,C0168,P0333,2026-09-04,4028.77,CANCELLED
5222,C0509,P0320,2026-09-03,2362.22,REFUNDED
5223,C0976,P0189,2026-09-03,992.69,REFUNDED
5224,C0356,P0023,2026-09-05,4580.57,REFUNDED
5225,C0536,P0035,2026-09-02,2699.1,COMPLETED
5226,C0530,P0454,2026-09-04,2843.3,COMPLETED
5227,C0802,P0112,2026-09-05,2385.91,REFUNDED
5228,C0843,P0211,2026-09-05,4435.71,COMPLETED
5229,C0739,P0155,2026-09-05,4219.73,REFUNDED
5230,C0266,P0393,2026-09-03,3212.6,CANCELLED
5231,C0171,P0307,2026-09-01,3839.35,COMPLETED
5232,C0381,P0256,2026-09-04,1157.61,CANCELLED
5233,C0130,P0053,2026-09-04,4331.89,COMPLETED
5234,C0768,P0365,2026-09-05,4230.83,CANCELLED
5235,C0800,P0275,2026-09-02,4753.15,COMPLETED
5236,C0895,P0406,2026-09-02,3977.12,REFUNDED
5237,C0276,P0473,2026-09-03,2372.26,CANCELLED
5238,C0751,P0436,2026-09-01,4603.28,COMPLETED
5239,C0908,P0292,2026-09-03,4753.13,CANCELLED
5240,C0121,P0088,2026-09-03,623.97,CANCELLED
5241,C0790,P0129,2026-09-04,4400.16,CANCELLED
5242,C0922,P0492,2026-09-02,2531.25,COMPLETED
5243,C0031,P0049,2026-09-05,744.03,REFUNDED
5244,C0344,P0308,2026-09-03,684.94,CANCELLED
5245,C0827,P0167,2026-09-04,3675.81,CANCELLED
5246,C0440,P0324,2026-09-02,3279.74,CANCELLED
5247,C0279,P0357,2026-09-04,4611.63,REFUNDED
5248,C0537,P0199,2026-09-05,1032.18,COMPLETED
5249,C0066,P0348,2026-09-01,3912.15,REFUNDED
5250,C0270,P0474,2026-09-01,354.32,REFUNDED
5251,C0730,P0498,2026-09-01,2240.8,COMPLETED
5252,C0999,P0395,2026-09-05,460.57,CANCELLED
5253,C0591,P0356,2026-09-02,412.26,COMPLETED
5254,C0643,P0069,2026-09-02,4145.04,COMPLETED
5255,C0079,P0171,2026-09-04,3595.82,REFUNDED
5256,C0509,P0090,2026-09-01,1429.36,REFUNDED
5257,C0467,P0326,2026-09-02,1007.64,COMPLETED
5258,C0524,P0390,2026-09-04,3391.92,COMPLETED
5259,C0369,P0453,2026-09-04,2469.86,CANCELLED
5260,C0057,P0353,2026-09-05,4447.82,REFUNDED
5261,C0512,P0163,2026-09-01,4823.34,CANCELLED
5262,C0880,P0436,2026-09-01,1776.55,COMPLETED
5263,C0581,P0342,2026-09-05,3310.3,CANCELLED
5264,C0171,P0247,2026-09-04,4251.39,COMPLETED
5265,C0377,P0035,2026-09-02,3474.11,CANCELLED
5266,C0162,P0172,2026-09-02,2262.82,COMPLETED
5267,C0262,P0010,2026-09-02,2374.77,COMPLETED
5268,C0792,P0312,2026-09-02,3799.09,CANCELLED
5269,C0106,P0467,2026-09-03,4179.38,REFUNDED
5270,C0916,P0300,2026-09-01,3929.33,REFUNDED
5271,C0588,P0230,2026-09-01,4521.29,COMPLETED
5272,C0691,P0196,2026-09-03,4676.64,REFUNDED
5273,C0741,P0262,2026-09-01,3405.39,COMPLETED
5274,C0119,P0328,2026-09-05,2933.69,COMPLETED
5275,C0234,P0380,2026-09-04,2399.95,COMPLETED
5276,C0759,P0120,2026-09-01,1912.18,COMPLETED
5277,C0522,P0258,2026-09-03,3563.39,CANCELLED
5278,C0003,P0301,2026-09-05,2200.79,REFUNDED
5279,C0046,P0361,2026-09-04,3870.81,COMPLETED
5280,C0880,P0007,2026-09-02,2043.05,CANCELLED
5281,C0884,P0120,2026-09-01,2303.53,CANCELLED
5282,C0013,P0011,2026-09-03,1515.18,CANCELLED
5283,C0251,P0316,2026-09-02,3055.92,COMPLETED
5284,C0048,P0389,2026-09-05,3630.98,CANCELLED
5285,C0484,P0460,2026-09-01,1919.26,REFUNDED
5286,C0373,P0064,2026-09-01,4280.74,COMPLETED
5287,C0393,P0159,2026-09-03,1014.12,REFUNDED
5288,C0943,P0122,2026-09-05,3905.94,CANCELLED
5289,C0154,P0378,2026-09-05,129.58,CANCELLED
5290,C0184,P0220,2026-09-02,3094.22,CANCELLED
5291,C0954,P0388,2026-09-01,1864.9,REFUNDED
5292,C0984,P0125,2026-09-04,849.31,COMPLETED
5293,C0879,P0318,2026-09-03,4129.39,REFUNDED
5294,C0037,P0041,2026-09-05,1443.67,REFUNDED
5295,C0567,P0031,2026-09-02,735.13,CANCELLED
5296,C0823,P0071,2026-09-01,3388.6,CANCELLED
5297,C0936,P0192,2026-09-04,3426.65,COMPLETED
5298,C0732,P0256,2026-09-02,1854.42,COMPLETED
5299,C0759,P0152,2026-09-04,3912.64,COMPLETED
5300,C0672,P0104,2026-09-03,3139.51,REFUNDED
5301,C0430,P0078,2026-09-01,4788.08,COMPLETED
5302,C0230,P0193,2026-09-01,952.38,CANCELLED
5303,C0330,P0105,2026-09-05,4197.05,CANCELLED
5304,C0255,P0329,2026-09-05,2918.3,CANCELLED
5305,C0427,P0020,2026-09-02,3813.18,REFUNDED
5306,C0938,P0122,2026-09-05,1257.19,COMPLETED
5307,C0738,P0473,2026-09-03,3137.65,COMPLETED
5308,C0328,P0372,2026-09-01,115.76,REFUNDED
5309,C0278,P0307,2026-09-04,155.19,CANCELLED
5310,C0846,P0485,2026-09-03,3481.73,REFUNDED
5311,C0080,P0228,2026-09-03,2417.29,COMPLETED
5312,C0586,P0379,2026-09-04,1254.07,CANCELLED
5313,C0382,P0450,2026-09-05,297.84,CANCELLED
5314,C0123,P0169,2026-09-02,614.39,REFUNDED
5315,C0515,P0069,2026-09-01,2489.57,CANCELLED
5316,C0690,P0143,2026-09-01,3220.67,REFUNDED
5317,C0924,P0163,2026-09-05,615.73,COMPLETED
5318,C0054,P0330,2026-09-01,4543.97,CANCELLED
5319,C0184,P0403,2026-09-03,1677.33,REFUNDED
5320,C0229,P0390,2026-09-02,3738.85,REFUNDED
5321,C0824,P0021,2026-09-02,526.1,COMPLETED
5322,C0529,P0267,2026-09-02,392.75,REFUNDED
5323,C0048,P0406,2026-09-02,3558.75,CANCELLED
5324,C0977,P0213,2026-09-01,4552.18,REFUNDED
5325,C0411,P0332,2026-09-02,2124.34,CANCELLED
5326,C0071,P0417,2026-09-02,202.11,REFUNDED
5327,C0899,P0148,2026-09-02,211.85,COMPLETED
5328,C0477,P0385,2026-09-02,2036.56,REFUNDED
5329,C0887,P0013,2026-09-02,2824.6,COMPLETED
5330,C0290,P0118,2026-09-03,3602.95,REFUNDED
5331,C0793,P0434,2026-09-04,3363.65,CANCELLED
5332,C0866,P0376,2026-09-01,4231.24,COMPLETED
5333,C0319,P0170,2026-09-04,4553.19,REFUNDED
5334,C0336,P0176,2026-09-02,3009.47,CANCELLED
5335,C0089,P0125,2026-09-05,4324.41,REFUNDED
5336,C0567,P0106,2026-09-02,4596.64,COMPLETED
5337,C0468,P0277,2026-09-01,1056.38,COMPLETED
5338,C0009,P0028,2026-09-01,1627.29,COMPLETED
5339,C0378,P0465,2026-09-02,2562.62,REFUNDED
5340,C0206,P0470,2026-09-03,3582.96,COMPLETED
5341,C0299,P0341,2026-09-03,1822.88,REFUNDED
5342,C0578,P0128,2026-09-04,4477.43,REFUNDED
5343,C0804,P0411,2026-09-02,3020.61,COMPLETED
5344,C0312,P0352,2026-09-01,583.59,REFUNDED
5345,C0758,P0357,2026-09-02,2873.75,CANCELLED
5346,C0638,P0369,2026-09-04,2386.37,COMPLETED
5347,C0249,P0114,2026-09-04,501.88,REFUNDED
5348,C0476,P0312,2026-09-01,1298.14,REFUNDED
5349,C0378,P0447,2026-09-02,1250.21,REFUNDED
5350,C0606,P0196,2026-09-03,4486.42,CANCELLED
5351,C0996,P0267,2026-09-01,2551.52,REFUNDED
5352,C0506,P0165,2026-09-05,2095.18,COMPLETED
5353,C0792,P0094,2026-09-02,3186.17,CANCELLED
5354,C0795,P0227,2026-09-04,4272.67,COMPLETED
5355,C0201,P0323,2026-09-01,3409.95,CANCELLED
5356,C0751,P0004,2026-09-01,1238.32,COMPLETED
5357,C0923,P0034,2026-09-02,821.04,COMPLETED
5358,C0560,P0446,2026-09-02,4389.15,COMPLETED
5359,C0779,P0252,2026-09-01,503.52,REFUNDED
5360,C0816,P0036,2026-09-02,4974.83,CANCELLED
5361,C0252,P0489,2026-09-04,2499.53,REFUNDED
5362,C0155,P0099,2026-09-01,736.61,REFUNDED
5363,C0007,P0027,2026-09-04,3304.13,CANCELLED
5364,C0955,P0325,2026-09-02,2145.25,REFUNDED
5365,C0420,P0073,2026-09-02,773.95,REFUNDED
5366,C0025,P0481,2026-09-03,2616.32,COMPLETED
5367,C0239,P0105,2026-09-05,1586.37,REFUNDED
5368,C0555,P0065,2026-09-05,2716.69,COMPLETED
5369,C0355,P0047,2026-09-05,1356.15,CANCELLED
5370,C0652,P0089,2026-09-05,4450.41,COMPLETED
5371,C0860,P0304,2026-09-05,4513.13,CANCELLED
5372,C0711,P0282,2026-09-03,4943.08,CANCELLED
5373,C0899,P0426,2026-09-04,2515.4,COMPLETED
5374,C0010,P0408,2026-09-02,686.25,COMPLETED
5375,C0974,P0478,2026-09-05,62.94,COMPLETED
5376,C0344,P0105,2026-09-05,4063.68,COMPLETED
5377,C0002,P0121,2026-09-05,3461.57,REFUNDED
5378,C0778,P0260,2026-09-02,3686.46,COMPLETED
5379,C0674,P0041,2026-09-04,3306.25,COMPLETED
5380,C0386,P0219,2026-09-04,152.92,CANCELLED
5381,C0870,P0372,2026-09-02,1986.06,CANCELLED
5382,C0756,P0240,2026-09-05,295.67,COMPLETED
5383,C0745,P0160,2026-09-04,1555.76,COMPLETED
5384,C0315,P0085,2026-09-03,3744.1,COMPLETED
5385,C0107,P0370,2026-09-03,3960.06,REFUNDED
5386,C0211,P0102,2026-09-03,1632.17,REFUNDED
5387,C0543,P0126,2026-09-05,2966.68,REFUNDED
5388,C0244,P0218,2026-09-02,2819.42,CANCELLED
5389,C0430,P0091,2026-09-01,1722.71,REFUNDED
5390,C0504,P0311,2026-09-02,1081.93,CANCELLED
5391,C0985,P0128,2026-09-04,759.04,CANCELLED
5392,C0062,P0156,2026-09-03,4393.19,REFUNDED
5393,C0996,P0147,2026-09-04,2033.19,REFUNDED
5394,C0146,P0296,2026-09-05,3275.93,REFUNDED
5395,C0729,P0230,2026-09-04,3661.68,REFUNDED
5396,C0287,P0496,2026-09-01,4401.59,CANCELLED
5397,C0096,P0326,2026-09-05,3495.57,CANCELLED
5398,C0045,P0104,2026-09-01,1030.83,CANCELLED
5399,C0944,P0140,2026-09-02,1210.64,REFUNDED
5400,C0238,P0442,2026-09-01,4498.07,CANCELLED
5401,C0919,P0401,2026-09-02,4232.83,REFUNDED
5402,C0866,P0247,2026-09-05,4552.4,COMPLETED
5403,C0533,P0041,2026-09-01,1937.88,REFUNDED
5404,C0423,P0487,2026-09-05,3578.2,REFUNDED
5405,C0718,P0498,2026-09-04,4171.4,COMPLETED
5406,C0918,P0185,2026-09-04,1043.82,CANCELLED
5407,C0382,P0204,2026-09-05,113.67,COMPLETED
5408,C0470,P0194,2026-09-02,4540.02,REFUNDED
5409,C0998,P0086,2026-09-01,331.48,COMPLETED
5410,C0766,P0242,2026-09-05,236.7,COMPLETED
5411,C0087,P0226,2026-09-02,309.46,REFUNDED
5412,C0595,P0217,2026-09-05,4112.74,CANCELLED
5413,C0098,P0259,2026-09-02,2963.79,CANCELLED
5414,C0518,P0313,2026-09-02,376.53,REFUNDED
5415,C0137,P0377,2026-09-02,2244.67,CANCELLED
5416,C0653,P0222,2026-09-01,614.09,REFUNDED
5417,C0840,P0390,2026-09-05,67.58,COMPLETED
5418,C0404,P0080,2026-09-05,4705.54,CANCELLED
5419,C0077,P0420,2026-09-05,4275.36,CANCELLED
5420,C0607,P0489,2026-09-01,2681.89,CANCELLED
5421,C0582,P0407,2026-09-02,272.03,REFUNDED
5422,C0064,P0247,2026-09-05,2657.3,REFUNDED
